
915859-Dep. José de Arimatéia-02- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1500
915859-Dep. José de Arimatéia-02- 2011- Divulgação da  atividade parlamentar- 12900
915859-Dep. José de Arimatéia-03- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1557.29
915859-Dep. José de Arimatéia-03- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 0
915859-Dep. José de Arimatéia-03- 2011- Divulgação da  atividade parlamentar- 18000
915859-Dep. José de Arimatéia-04- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1988.1
915859-Dep. José de Arimatéia-04- 2011- Aquisição de material de expediente- 799.61
915859-Dep. José de Arimatéia-04- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 0
915859-Dep. José de Arimatéia-04- 2011- Divulgação da  atividade parlamentar- 32590
915859-Dep. José de Arimatéia-04- 2011- Locomoção, hospedagem- 630
915859-Dep. José de Arimatéia-05- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1618.42
915859-Dep. José de Arimatéia-05- 2011- Aquisição de material de expediente- 169.9
915859-Dep. José de Arimatéia-05- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 0
915859-Dep. José de Arimatéia-05- 2011- Divulgação da  atividade parlamentar- 32650
915859-Dep. José de Arimatéia-05- 2011- Locomoção, hospedagem- 3500
915859-Dep. José de Arimatéia-06- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 251.07
915859-Dep. José de Arimatéia-06- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 0
915859-Dep. José de Arimatéia-06- 2011- Divulgação da  atividade parlamentar- 25000
915859-Dep. José de Arimatéia-07- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1662.17
915859-Dep. José de Arimatéia-07- 2011- Aquisição de material de expediente- 35
915859-Dep. José de Arimatéia-07- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 1500
915859-Dep. José de Arimatéia-07- 2011- Divulgação da  atividade parlamentar- 21636
915859-Dep. José de Arimatéia-07- 2011- Locomoção, hospedagem- 3633.33
915859-Dep. José de Arimatéia-08- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1704.84
915859-Dep. José de Arimatéia-08- 2011- Aquisição de material de expediente- 23.59
915859-Dep. José de Arimatéia-08- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 1500
915859-Dep. José de Arimatéia-08- 2011- Divulgação da  atividade parlamentar- 29600.8
915859-Dep. José de Arimatéia-08- 2011- Locomoção, hospedagem- 198
915859-Dep. José de Arimatéia-09- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1528.17
