
907278-Dep. Roberto Carlos-08- 2007- Divulgação da  atividade parlamentar- 1800
907278-Dep. Roberto Carlos-09- 2007- Divulgação da  atividade parlamentar- 4700
907278-Dep. Roberto Carlos-10- 2007- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 16000
907278-Dep. Roberto Carlos-10- 2007- Divulgação da  atividade parlamentar- 53000
907278-Dep. Roberto Carlos-12- 2007- Divulgação da  atividade parlamentar- 14700
907278-Dep. Roberto Carlos-03- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 16000
907278-Dep. Roberto Carlos-03- 2008- Divulgação da  atividade parlamentar- 24650
907278-Dep. Roberto Carlos-04- 2008- Divulgação da  atividade parlamentar- 12300
907278-Dep. Roberto Carlos-05- 2008- Divulgação da  atividade parlamentar- 1300
907278-Dep. Roberto Carlos-06- 2008- Aluguel  de imóveis para escritório; despesas concernentes a eles- 900
907278-Dep. Roberto Carlos-06- 2008- Divulgação da  atividade parlamentar- 32119
907278-Dep. Roberto Carlos-07- 2008- Aluguel  de imóveis para escritório; despesas concernentes a eles- 450
907278-Dep. Roberto Carlos-08- 2008- Aluguel  de imóveis para escritório; despesas concernentes a eles- 450
907278-Dep. Roberto Carlos-08- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 16000
907278-Dep. Roberto Carlos-09- 2008- Aluguel  de imóveis para escritório; despesas concernentes a eles- 450
907278-Dep. Roberto Carlos-10- 2008- Aluguel  de imóveis para escritório; despesas concernentes a eles- 450
907278-Dep. Roberto Carlos-10- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 12000
907278-Dep. Roberto Carlos-11- 2008- Divulgação da  atividade parlamentar- 20000
907278-Dep. Roberto Carlos-11- 2008- Locomoção, hospedagem- 2000
907278-Dep. Roberto Carlos-12- 2008- Divulgação da  atividade parlamentar- 32000
907278-Dep. Roberto Carlos-01- 2009- Aluguel  de imóveis para escritório; despesas concernentes a eles- 450
907278-Dep. Roberto Carlos-02- 2009- Aluguel  de imóveis para escritório; despesas concernentes a eles- 900
907278-Dep. Roberto Carlos-02- 2009- Divulgação da  atividade parlamentar- 3200
907278-Dep. Roberto Carlos-02- 2009- Locomoção, hospedagem- 4500
907278-Dep. Roberto Carlos-03- 2009- Aluguel  de imóveis para escritório; despesas concernentes a eles- 450
907278-Dep. Roberto Carlos-03- 2009- Divulgação da  atividade parlamentar- 18600
907278-Dep. Roberto Carlos-03- 2009- Locomoção, hospedagem- 3500
907278-Dep. Roberto Carlos-04- 2009- Aluguel  de imóveis para escritório; despesas concernentes a eles- 450
907278-Dep. Roberto Carlos-04- 2009- Divulgação da  atividade parlamentar- 9600
907278-Dep. Roberto Carlos-05- 2009- Divulgação da  atividade parlamentar- 13950
907278-Dep. Roberto Carlos-06- 2009- Divulgação da  atividade parlamentar- 26500
907278-Dep. Roberto Carlos-06- 2009- Locomoção, hospedagem- 7200
