
923798-Dep. Mirela Macedo-01- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
923798-Dep. Mirela Macedo-02- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
923798-Dep. Mirela Macedo-02- 2017- Divulgação da  atividade parlamentar- 38500
923798-Dep. Mirela Macedo-04- 2017- Divulgação da  atividade parlamentar- 23000
923798-Dep. Mirela Macedo-05- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 44000
923798-Dep. Mirela Macedo-06- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 44000
923798-Dep. Mirela Macedo-06- 2017- Divulgação da  atividade parlamentar- 33800
923798-Dep. Mirela Macedo-07- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
923798-Dep. Mirela Macedo-07- 2017- Divulgação da  atividade parlamentar- 15000
923798-Dep. Mirela Macedo-08- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
923798-Dep. Mirela Macedo-08- 2017- Divulgação da  atividade parlamentar- 18300
923798-Dep. Mirela Macedo-09- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
923798-Dep. Mirela Macedo-09- 2017- Divulgação da  atividade parlamentar- 5000
923798-Dep. Mirela Macedo-10- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
923798-Dep. Mirela Macedo-10- 2017- Divulgação da  atividade parlamentar- 27600
923798-Dep. Mirela Macedo-11- 2017- Assessorias- 9750
923798-Dep. Mirela Macedo-11- 2017- Divulgação da  atividade parlamentar- 19000
923798-Dep. Mirela Macedo-11- 2017- Trabalhos Técnicos- 9750
923798-Dep. Mirela Macedo-12- 2017- Assessorias- 9750
923798-Dep. Mirela Macedo-12- 2017- Divulgação da  atividade parlamentar- 19580
923798-Dep. Mirela Macedo-12- 2017- Trabalhos Técnicos- 9750
