
915877-Dep. Marcelino Galo-03- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1500
915877-Dep. Marcelino Galo-03- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5400
915877-Dep. Marcelino Galo-04- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1500
915877-Dep. Marcelino Galo-04- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5400
915877-Dep. Marcelino Galo-04- 2011- Divulgação da  atividade parlamentar- 23800
915877-Dep. Marcelino Galo-05- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-05- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 51400
915877-Dep. Marcelino Galo-06- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-06- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5400
915877-Dep. Marcelino Galo-06- 2011- Divulgação da  atividade parlamentar- 24000
915877-Dep. Marcelino Galo-07- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1500
915877-Dep. Marcelino Galo-07- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30400
915877-Dep. Marcelino Galo-08- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-08- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5400
915877-Dep. Marcelino Galo-08- 2011- Divulgação da  atividade parlamentar- 2250
915877-Dep. Marcelino Galo-09- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-09- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 2250
915877-Dep. Marcelino Galo-09- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5400
915877-Dep. Marcelino Galo-09- 2011- Divulgação da  atividade parlamentar- 13500
915877-Dep. Marcelino Galo-09- 2011- Locomoção, hospedagem- 1500
915877-Dep. Marcelino Galo-10- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 450
915877-Dep. Marcelino Galo-10- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 12500
915877-Dep. Marcelino Galo-11- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1500
915877-Dep. Marcelino Galo-11- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
915877-Dep. Marcelino Galo-11- 2011- Divulgação da  atividade parlamentar- 450
915877-Dep. Marcelino Galo-12- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1500
915877-Dep. Marcelino Galo-12- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
915877-Dep. Marcelino Galo-12- 2011- Divulgação da  atividade parlamentar- 29750
915877-Dep. Marcelino Galo-01- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-01- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 450
915877-Dep. Marcelino Galo-01- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5400
915877-Dep. Marcelino Galo-02- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-02- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
915877-Dep. Marcelino Galo-02- 2012- Divulgação da  atividade parlamentar- 22140
915877-Dep. Marcelino Galo-03- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-03- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 450
915877-Dep. Marcelino Galo-03- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
915877-Dep. Marcelino Galo-04- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-04- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 450
915877-Dep. Marcelino Galo-04- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
915877-Dep. Marcelino Galo-05- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-05- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
915877-Dep. Marcelino Galo-05- 2012- Divulgação da  atividade parlamentar- 450
915877-Dep. Marcelino Galo-06- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 1500
915877-Dep. Marcelino Galo-06- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 450
915877-Dep. Marcelino Galo-06- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 35800
915877-Dep. Marcelino Galo-07- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-08- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-08- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 450
915877-Dep. Marcelino Galo-08- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
915877-Dep. Marcelino Galo-09- 2012- Aluguel  de imóveis para escritório; despesas concernentes a eles- 3000
915877-Dep. Marcelino Galo-09- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17900
