
921278;Dep. Luciano Simões Filho;02; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 116.78
921278;Dep. Luciano Simões Filho;02; 2015; Divulgação da  atividade parlamentar; 12000
921278;Dep. Luciano Simões Filho;03; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 22000
921278;Dep. Luciano Simões Filho;03; 2015; Divulgação da  atividade parlamentar; 12000
921278;Dep. Luciano Simões Filho;04; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 929.6100000000001
921278;Dep. Luciano Simões Filho;04; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 22000
921278;Dep. Luciano Simões Filho;04; 2015; Divulgação da  atividade parlamentar; 26800
921278;Dep. Luciano Simões Filho;05; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 66000
921278;Dep. Luciano Simões Filho;06; 2015; Divulgação da  atividade parlamentar; 19000
921278;Dep. Luciano Simões Filho;07; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 589.55
921278;Dep. Luciano Simões Filho;07; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 12000
921278;Dep. Luciano Simões Filho;07; 2015; Divulgação da  atividade parlamentar; 24000
921278;Dep. Luciano Simões Filho;08; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 714.9799999999999
921278;Dep. Luciano Simões Filho;08; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 12000
921278;Dep. Luciano Simões Filho;08; 2015; Divulgação da  atividade parlamentar; 26400
921278;Dep. Luciano Simões Filho;09; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 10000
921278;Dep. Luciano Simões Filho;09; 2015; Divulgação da  atividade parlamentar; 28000
921278;Dep. Luciano Simões Filho;10; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 577.8200000000001
921278;Dep. Luciano Simões Filho;10; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 16000
921278;Dep. Luciano Simões Filho;10; 2015; Divulgação da  atividade parlamentar; 21060
921278;Dep. Luciano Simões Filho;11; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 480.52
921278;Dep. Luciano Simões Filho;11; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 12000
921278;Dep. Luciano Simões Filho;11; 2015; Divulgação da  atividade parlamentar; 24800
921278;Dep. Luciano Simões Filho;11; 2015; Locomoção, hospedagem; 1050
921278;Dep. Luciano Simões Filho;12; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 12600
921278;Dep. Luciano Simões Filho;12; 2015; Divulgação da  atividade parlamentar; 22400
921278;Dep. Luciano Simões Filho;01; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 606.58
921278;Dep. Luciano Simões Filho;01; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 38000
921278;Dep. Luciano Simões Filho;02; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 38000
921278;Dep. Luciano Simões Filho;03; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 405.03
921278;Dep. Luciano Simões Filho;03; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 50000
921278;Dep. Luciano Simões Filho;04; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 401
921278;Dep. Luciano Simões Filho;04; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 26000
921278;Dep. Luciano Simões Filho;05; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 48000
921278;Dep. Luciano Simões Filho;06; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 22000
921278;Dep. Luciano Simões Filho;06; 2016; Divulgação da  atividade parlamentar; 3580
921278;Dep. Luciano Simões Filho;07; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 355.33
921278;Dep. Luciano Simões Filho;07; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 38000
921278;Dep. Luciano Simões Filho;08; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 631.9400000000001
921278;Dep. Luciano Simões Filho;08; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 38000
921278;Dep. Luciano Simões Filho;09; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 33600
921278;Dep. Luciano Simões Filho;10; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 38400
921278;Dep. Luciano Simões Filho;11; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 38000
921278;Dep. Luciano Simões Filho;12; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 28300
921278;Dep. Luciano Simões Filho;12; 2016; Divulgação da  atividade parlamentar; 10000
921278;Dep. Luciano Simões Filho;01; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 21000
921278;Dep. Luciano Simões Filho;01; 2017; Divulgação da  atividade parlamentar; 17000
921278;Dep. Luciano Simões Filho;02; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 21000
921278;Dep. Luciano Simões Filho;03; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 23000
921278;Dep. Luciano Simões Filho;03; 2017; Divulgação da  atividade parlamentar; 30000
921278;Dep. Luciano Simões Filho;04; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 30000
921278;Dep. Luciano Simões Filho;05; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 40000
921278;Dep. Luciano Simões Filho;06; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
921278;Dep. Luciano Simões Filho;06; 2017; Divulgação da  atividade parlamentar; 13000
921278;Dep. Luciano Simões Filho;07; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 418.18
921278;Dep. Luciano Simões Filho;07; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
921278;Dep. Luciano Simões Filho;08; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 50260
921278;Dep. Luciano Simões Filho;09; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 916.45
921278;Dep. Luciano Simões Filho;09; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 38700
921278;Dep. Luciano Simões Filho;10; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 36000
921278;Dep. Luciano Simões Filho;10; 2017; Divulgação da  atividade parlamentar; 2500
921278;Dep. Luciano Simões Filho;11; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 798.97
921278;Dep. Luciano Simões Filho;11; 2017; Assessorias; 9000
921278;Dep. Luciano Simões Filho;11; 2017; Consultorias; 9500
921278;Dep. Luciano Simões Filho;11; 2017; Divulgação da  atividade parlamentar; 2500
921278;Dep. Luciano Simões Filho;11; 2017; Pesquisas; 9500
921278;Dep. Luciano Simões Filho;12; 2017; Assessorias; 9000
921278;Dep. Luciano Simões Filho;12; 2017; Consultorias; 9500
921278;Dep. Luciano Simões Filho;12; 2017; Divulgação da  atividade parlamentar; 15200
921278;Dep. Luciano Simões Filho;12; 2017; Pesquisas; 9500
