
921262;Dep. Alex Lima;02; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;03; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 12000
921262;Dep. Alex Lima;03; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 23000
921262;Dep. Alex Lima;04; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 43000
921262;Dep. Alex Lima;04; 2015; Locomoção, hospedagem; 7800
921262;Dep. Alex Lima;05; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 8000
921262;Dep. Alex Lima;05; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 8000
921262;Dep. Alex Lima;06; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 8000
921262;Dep. Alex Lima;06; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 46000
921262;Dep. Alex Lima;06; 2015; Locomoção, hospedagem; 15500
921262;Dep. Alex Lima;07; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 893.4399999999999
921262;Dep. Alex Lima;07; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 16000
921262;Dep. Alex Lima;08; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 344.55
921262;Dep. Alex Lima;08; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 23000
921262;Dep. Alex Lima;09; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 52000
921262;Dep. Alex Lima;09; 2015; Divulgação da  atividade parlamentar; 8000
921262;Dep. Alex Lima;10; 2015; Aquisição de material de expediente; 467.7
921262;Dep. Alex Lima;10; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;10; 2015; Divulgação da  atividade parlamentar; 9000
921262;Dep. Alex Lima;10; 2015; Locomoção, hospedagem; 8100
921262;Dep. Alex Lima;11; 2015; Aluguel  de imóveis para escritório; despesas concernentes a eles; 125.8
921262;Dep. Alex Lima;11; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 324.67
921262;Dep. Alex Lima;11; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 26000
921262;Dep. Alex Lima;11; 2015; Divulgação da  atividade parlamentar; 25400
921262;Dep. Alex Lima;11; 2015; Locomoção, hospedagem; 16200
921262;Dep. Alex Lima;12; 2015; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 524.48
921262;Dep. Alex Lima;12; 2015; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;12; 2015; Divulgação da  atividade parlamentar; 8000
921262;Dep. Alex Lima;01; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 321.62
921262;Dep. Alex Lima;01; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;02; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 317.48
921262;Dep. Alex Lima;02; 2016; Divulgação da  atividade parlamentar; 16000
921262;Dep. Alex Lima;03; 2016; Aluguel  de imóveis para escritório; despesas concernentes a eles; 111.48
921262;Dep. Alex Lima;03; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 433.99
921262;Dep. Alex Lima;03; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 30000
921262;Dep. Alex Lima;03; 2016; Divulgação da  atividade parlamentar; 5500
921262;Dep. Alex Lima;04; 2016; Aquisição de material de expediente; 313.49
921262;Dep. Alex Lima;04; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;05; 2016; Aquisição de material de expediente; 349
921262;Dep. Alex Lima;05; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
921262;Dep. Alex Lima;05; 2016; Locomoção, hospedagem; 8900
921262;Dep. Alex Lima;06; 2016; Aquisição de material de expediente; 38200
921262;Dep. Alex Lima;06; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 39000
921262;Dep. Alex Lima;06; 2016; Divulgação da  atividade parlamentar; 10000
921262;Dep. Alex Lima;06; 2016; Locomoção, hospedagem; 17800
921262;Dep. Alex Lima;07; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 589.96
921262;Dep. Alex Lima;07; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;08; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 590.4400000000001
921262;Dep. Alex Lima;08; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;08; 2016; Divulgação da  atividade parlamentar; 10000
921262;Dep. Alex Lima;09; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 615.49
921262;Dep. Alex Lima;09; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
921262;Dep. Alex Lima;09; 2016; Divulgação da  atividade parlamentar; 10000
921262;Dep. Alex Lima;10; 2016; Aluguel  de imóveis para escritório; despesas concernentes a eles; 180
921262;Dep. Alex Lima;10; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 572.22
921262;Dep. Alex Lima;10; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;10; 2016; Divulgação da  atividade parlamentar; 10000
921262;Dep. Alex Lima;11; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
921262;Dep. Alex Lima;11; 2016; Divulgação da  atividade parlamentar; 20000
921262;Dep. Alex Lima;11; 2016; Locomoção, hospedagem; 7860
921262;Dep. Alex Lima;12; 2016; Aquisição de material de expediente; 1141.89
921262;Dep. Alex Lima;12; 2016; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 590.9400000000001
921262;Dep. Alex Lima;12; 2016; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;12; 2016; Divulgação da  atividade parlamentar; 47600
921262;Dep. Alex Lima;12; 2016; Locomoção, hospedagem; 7860
921262;Dep. Alex Lima;01; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 581.08
921262;Dep. Alex Lima;01; 2017; Divulgação da  atividade parlamentar; 10000
921262;Dep. Alex Lima;02; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 608.75
921262;Dep. Alex Lima;02; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;03; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 588.54
921262;Dep. Alex Lima;03; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 30000
921262;Dep. Alex Lima;03; 2017; Divulgação da  atividade parlamentar; 10000
921262;Dep. Alex Lima;03; 2017; Locomoção, hospedagem; 8800
921262;Dep. Alex Lima;04; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 586.97
921262;Dep. Alex Lima;04; 2017; Divulgação da  atividade parlamentar; 16000
921262;Dep. Alex Lima;05; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 574.54
921262;Dep. Alex Lima;05; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;05; 2017; Locomoção, hospedagem; 13300
921262;Dep. Alex Lima;06; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 643.64
921262;Dep. Alex Lima;06; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 30000
921262;Dep. Alex Lima;06; 2017; Divulgação da  atividade parlamentar; 61200
921262;Dep. Alex Lima;06; 2017; Locomoção, hospedagem; 17600
921262;Dep. Alex Lima;07; 2017; Divulgação da  atividade parlamentar; 9000
921262;Dep. Alex Lima;08; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;08; 2017; Divulgação da  atividade parlamentar; 3000
921262;Dep. Alex Lima;08; 2017; Locomoção, hospedagem; 8800
921262;Dep. Alex Lima;09; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 15000
921262;Dep. Alex Lima;09; 2017; Divulgação da  atividade parlamentar; 23000
921262;Dep. Alex Lima;09; 2017; Locomoção, hospedagem; 10600
921262;Dep. Alex Lima;10; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 30000
921262;Dep. Alex Lima;10; 2017; Divulgação da  atividade parlamentar; 13000
921262;Dep. Alex Lima;10; 2017; Locomoção, hospedagem; 21200
921262;Dep. Alex Lima;11; 2017; Divulgação da  atividade parlamentar; 25000
921262;Dep. Alex Lima;11; 2017; Locomoção de veículo terrestre; 10600
921262;Dep. Alex Lima;12; 2017; Divulgação da  atividade parlamentar; 36000
921262;Dep. Alex Lima;12; 2017; Locomoção de veículo terrestre; 10600
