
923809;Dep. Heber Santana;03; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 3000
923809;Dep. Heber Santana;03; 2017; Divulgação da  atividade parlamentar; 2000
923809;Dep. Heber Santana;04; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 3000
923809;Dep. Heber Santana;04; 2017; Divulgação da  atividade parlamentar; 3845
923809;Dep. Heber Santana;05; 2017; Locomoção, hospedagem; 3598
923809;Dep. Heber Santana;06; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 2370
923809;Dep. Heber Santana;06; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 6000
923809;Dep. Heber Santana;06; 2017; Divulgação da  atividade parlamentar; 114274.5
923809;Dep. Heber Santana;06; 2017; Locomoção, hospedagem; 1199.33
923809;Dep. Heber Santana;07; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 3180
923809;Dep. Heber Santana;07; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 3000
923809;Dep. Heber Santana;07; 2017; Divulgação da  atividade parlamentar; 9915
923809;Dep. Heber Santana;07; 2017; Locomoção, hospedagem; 3598
923809;Dep. Heber Santana;08; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 3180
923809;Dep. Heber Santana;08; 2017; Divulgação da  atividade parlamentar; 9915
923809;Dep. Heber Santana;08; 2017; Locomoção, hospedagem; 6598
923809;Dep. Heber Santana;09; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 3180
923809;Dep. Heber Santana;09; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 10000
923809;Dep. Heber Santana;09; 2017; Divulgação da  atividade parlamentar; 5915
923809;Dep. Heber Santana;10; 2017; Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.; 3180
923809;Dep. Heber Santana;10; 2017; Assessorias; 3000
923809;Dep. Heber Santana;10; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 11820
923809;Dep. Heber Santana;10; 2017; Divulgação da  atividade parlamentar; 57086.6
923809;Dep. Heber Santana;10; 2017; Locomoção, hospedagem; 3598
923809;Dep. Heber Santana;11; 2017; Divulgação da  atividade parlamentar; 24215
923809;Dep. Heber Santana;11; 2017; Locomoção de veículo terrestre; 3598
923809;Dep. Heber Santana;11; 2017; Locomoção, hospedagem; 3598
923809;Dep. Heber Santana;12; 2017; Divulgação da  atividade parlamentar; 9750
923809;Dep. Heber Santana;12; 2017; Locomoção de veículo terrestre; 3598
