
923811;Dep. Angelo Almeida;01; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;01; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 20000
923811;Dep. Angelo Almeida;01; 2017; Locomoção, hospedagem; 3900
923811;Dep. Angelo Almeida;02; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;02; 2017; Divulgação da  atividade parlamentar; 27800
923811;Dep. Angelo Almeida;02; 2017; Locomoção, hospedagem; 3900
923811;Dep. Angelo Almeida;03; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;03; 2017; Aquisição de material de expediente; 1200
923811;Dep. Angelo Almeida;03; 2017; Aquisição ou locação de software, serviços postais  e de segurança, assinaturas de publicações, TV a cabo ou similar, acesso à Internet, e locação de móveis e equipamentos. Telefones.; 5300
923811;Dep. Angelo Almeida;03; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
923811;Dep. Angelo Almeida;03; 2017; Divulgação da  atividade parlamentar; 5500
923811;Dep. Angelo Almeida;03; 2017; Locomoção, hospedagem; 3900
923811;Dep. Angelo Almeida;04; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;04; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 20000
923811;Dep. Angelo Almeida;05; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;05; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 20000
923811;Dep. Angelo Almeida;05; 2017; Divulgação da  atividade parlamentar; 40000
923811;Dep. Angelo Almeida;05; 2017; Locomoção, hospedagem; 3900
923811;Dep. Angelo Almeida;06; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;06; 2017; Aquisição ou locação de software, serviços postais  e de segurança, assinaturas de publicações, TV a cabo ou similar, acesso à Internet, e locação de móveis e equipamentos. Telefones.; 935
923811;Dep. Angelo Almeida;06; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 20000
923811;Dep. Angelo Almeida;06; 2017; Divulgação da  atividade parlamentar; 3600
923811;Dep. Angelo Almeida;06; 2017; Locomoção, hospedagem; 7800
923811;Dep. Angelo Almeida;07; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;07; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 24000
923811;Dep. Angelo Almeida;07; 2017; Divulgação da  atividade parlamentar; 15000
923811;Dep. Angelo Almeida;08; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;08; 2017; Aquisição ou locação de software, serviços postais  e de segurança, assinaturas de publicações, TV a cabo ou similar, acesso à Internet, e locação de móveis e equipamentos. Telefones.; 1870
923811;Dep. Angelo Almeida;08; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
923811;Dep. Angelo Almeida;08; 2017; Divulgação da  atividade parlamentar; 7100
923811;Dep. Angelo Almeida;09; 2017; Aquisição ou locação de software, serviços postais  e de segurança, assinaturas de publicações, TV a cabo ou similar, acesso à Internet, e locação de móveis e equipamentos. Telefones.; 935
923811;Dep. Angelo Almeida;09; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
923811;Dep. Angelo Almeida;09; 2017; Divulgação da  atividade parlamentar; 10000
923811;Dep. Angelo Almeida;09; 2017; Locomoção, hospedagem; 2500
923811;Dep. Angelo Almeida;10; 2017; Aquisição ou locação de software, serviços postais  e de segurança, assinaturas de publicações, TV a cabo ou similar, acesso à Internet, e locação de móveis e equipamentos. Telefones.; 935
923811;Dep. Angelo Almeida;10; 2017; Consultorias, assessorias, pesquisas  e trabalhos técnicos; 25000
923811;Dep. Angelo Almeida;10; 2017; Divulgação da  atividade parlamentar; 12000
923811;Dep. Angelo Almeida;10; 2017; Locomoção, hospedagem; 2500
923811;Dep. Angelo Almeida;11; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;11; 2017; Aquisição ou locação de software, serviços postais  e de segurança, assinaturas de publicações, TV a cabo ou similar, acesso à Internet, e locação de móveis e equipamentos. Telefones.; 935
923811;Dep. Angelo Almeida;11; 2017; Assessorias; 5000
923811;Dep. Angelo Almeida;11; 2017; Divulgação da  atividade parlamentar; 23500
923811;Dep. Angelo Almeida;12; 2017; Aluguel  de imóveis para escritório, despesas concernentes a eles; 2500
923811;Dep. Angelo Almeida;12; 2017; Consultorias; 9750
923811;Dep. Angelo Almeida;12; 2017; Divulgação da  atividade parlamentar; 30000
