
910629-Dep. Adolfo Menezes-07- 2007- Divulgação da  atividade parlamentar- 14835
910629-Dep. Adolfo Menezes-08- 2007- Divulgação da  atividade parlamentar- 14600
910629-Dep. Adolfo Menezes-09- 2007- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 14900
910629-Dep. Adolfo Menezes-10- 2007- Divulgação da  atividade parlamentar- 14835
910629-Dep. Adolfo Menezes-11- 2007- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5470
910629-Dep. Adolfo Menezes-11- 2007- Divulgação da  atividade parlamentar- 9520
910629-Dep. Adolfo Menezes-12- 2007- Aluguel  de imóveis para escritório; despesas concernentes a eles- 900
910629-Dep. Adolfo Menezes-12- 2007- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 11300
910629-Dep. Adolfo Menezes-12- 2007- Divulgação da  atividade parlamentar- 3640
910629-Dep. Adolfo Menezes-01- 2008- Divulgação da  atividade parlamentar- 14800.19
910629-Dep. Adolfo Menezes-02- 2008- Divulgação da  atividade parlamentar- 15022.7
910629-Dep. Adolfo Menezes-03- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-04- 2008- Divulgação da  atividade parlamentar- 14796
910629-Dep. Adolfo Menezes-05- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-06- 2008- Aquisição de material de expediente- 450
910629-Dep. Adolfo Menezes-06- 2008- Divulgação da  atividade parlamentar- 14931
910629-Dep. Adolfo Menezes-07- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 14800
910629-Dep. Adolfo Menezes-08- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 14800
910629-Dep. Adolfo Menezes-09- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-10- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-11- 2008- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-12- 2008- Divulgação da  atividade parlamentar- 13500
910629-Dep. Adolfo Menezes-01- 2009- Divulgação da  atividade parlamentar- 13000
910629-Dep. Adolfo Menezes-02- 2009- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 12500
910629-Dep. Adolfo Menezes-03- 2009- Divulgação da  atividade parlamentar- 14980
910629-Dep. Adolfo Menezes-04- 2009- Divulgação da  atividade parlamentar- 12150
910629-Dep. Adolfo Menezes-05- 2009- Divulgação da  atividade parlamentar- 15000
910629-Dep. Adolfo Menezes-06- 2009- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-07- 2009- Divulgação da  atividade parlamentar- 15000
910629-Dep. Adolfo Menezes-08- 2009- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-09- 2009- Divulgação da  atividade parlamentar- 14960
910629-Dep. Adolfo Menezes-10- 2009- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
910629-Dep. Adolfo Menezes-11- 2009- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 10000
910629-Dep. Adolfo Menezes-11- 2009- Divulgação da  atividade parlamentar- 5000
910629-Dep. Adolfo Menezes-12- 2009- Divulgação da  atividade parlamentar- 15029
910629-Dep. Adolfo Menezes-01- 2010- Divulgação da  atividade parlamentar- 13180
910629-Dep. Adolfo Menezes-02- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 25000
910629-Dep. Adolfo Menezes-02- 2010- Divulgação da  atividade parlamentar- 7890
910629-Dep. Adolfo Menezes-03- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 35000
910629-Dep. Adolfo Menezes-04- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 12000
910629-Dep. Adolfo Menezes-04- 2010- Divulgação da  atividade parlamentar- 16981
910629-Dep. Adolfo Menezes-05- 2010- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 5000
910629-Dep. Adolfo Menezes-05- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 25000
910629-Dep. Adolfo Menezes-05- 2010- Divulgação da  atividade parlamentar- 6000
910629-Dep. Adolfo Menezes-06- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 20000
910629-Dep. Adolfo Menezes-07- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 25000
910629-Dep. Adolfo Menezes-08- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 25000
910629-Dep. Adolfo Menezes-09- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
910629-Dep. Adolfo Menezes-10- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
910629-Dep. Adolfo Menezes-11- 2010- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 25000
910629-Dep. Adolfo Menezes-11- 2010- Divulgação da  atividade parlamentar- 25000
910629-Dep. Adolfo Menezes-12- 2010- Divulgação da  atividade parlamentar- 4000
910629-Dep. Adolfo Menezes-01- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28000
910629-Dep. Adolfo Menezes-02- 2011- Divulgação da  atividade parlamentar- 28000
910629-Dep. Adolfo Menezes-03- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 27000
910629-Dep. Adolfo Menezes-04- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 27000
910629-Dep. Adolfo Menezes-04- 2011- Divulgação da  atividade parlamentar- 1980
910629-Dep. Adolfo Menezes-05- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24500
910629-Dep. Adolfo Menezes-05- 2011- Divulgação da  atividade parlamentar- 1140
910629-Dep. Adolfo Menezes-06- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28000
910629-Dep. Adolfo Menezes-07- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 41000
910629-Dep. Adolfo Menezes-08- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 16000
910629-Dep. Adolfo Menezes-09- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 29000
910629-Dep. Adolfo Menezes-10- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28000
910629-Dep. Adolfo Menezes-11- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 29000
910629-Dep. Adolfo Menezes-12- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 29000
910629-Dep. Adolfo Menezes-01- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 23000
910629-Dep. Adolfo Menezes-01- 2012- Divulgação da  atividade parlamentar- 5950
910629-Dep. Adolfo Menezes-02- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28000
910629-Dep. Adolfo Menezes-03- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28000
910629-Dep. Adolfo Menezes-04- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 29000
910629-Dep. Adolfo Menezes-05- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 29000
910629-Dep. Adolfo Menezes-06- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15400
910629-Dep. Adolfo Menezes-06- 2012- Divulgação da  atividade parlamentar- 13600
910629-Dep. Adolfo Menezes-07- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 12000
910629-Dep. Adolfo Menezes-10- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 60000
