
921283-Dep. Bobô-03- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15500
921283-Dep. Bobô-03- 2015- Divulgação da  atividade parlamentar- 16787
921283-Dep. Bobô-04- 2015- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 950
921283-Dep. Bobô-04- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-04- 2015- Divulgação da  atividade parlamentar- 1000
921283-Dep. Bobô-05- 2015- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 500
921283-Dep. Bobô-05- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921283-Dep. Bobô-05- 2015- Divulgação da  atividade parlamentar- 61750
921283-Dep. Bobô-06- 2015- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 950
921283-Dep. Bobô-06- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-06- 2015- Divulgação da  atividade parlamentar- 27700
921283-Dep. Bobô-07- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-07- 2015- Divulgação da  atividade parlamentar- 1850
921283-Dep. Bobô-08- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-08- 2015- Divulgação da  atividade parlamentar- 3250
921283-Dep. Bobô-09- 2015- Divulgação da  atividade parlamentar- 2250
921283-Dep. Bobô-10- 2015- Divulgação da  atividade parlamentar- 2970
921283-Dep. Bobô-11- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921283-Dep. Bobô-11- 2015- Divulgação da  atividade parlamentar- 37300
921283-Dep. Bobô-11- 2015- Locomoção, hospedagem- 1600
921283-Dep. Bobô-12- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 17700
921283-Dep. Bobô-12- 2015- Divulgação da  atividade parlamentar- 106800
921283-Dep. Bobô-12- 2015- Locomoção, hospedagem- 1600
921283-Dep. Bobô-01- 2016- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 3000
921283-Dep. Bobô-01- 2016- Divulgação da  atividade parlamentar- 1500
921283-Dep. Bobô-01- 2016- Locomoção, hospedagem- 1600
921283-Dep. Bobô-02- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921283-Dep. Bobô-02- 2016- Divulgação da  atividade parlamentar- 3400
921283-Dep. Bobô-03- 2016- Divulgação da  atividade parlamentar- 5300
921283-Dep. Bobô-04- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921283-Dep. Bobô-04- 2016- Divulgação da  atividade parlamentar- 29300
921283-Dep. Bobô-04- 2016- Locomoção, hospedagem- 2430
921283-Dep. Bobô-05- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-05- 2016- Divulgação da  atividade parlamentar- 58080
921283-Dep. Bobô-05- 2016- Locomoção, hospedagem- 1800
921283-Dep. Bobô-06- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-06- 2016- Divulgação da  atividade parlamentar- 33650
921283-Dep. Bobô-06- 2016- Locomoção, hospedagem- 1800
921283-Dep. Bobô-07- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-07- 2016- Divulgação da  atividade parlamentar- 7500
921283-Dep. Bobô-07- 2016- Locomoção, hospedagem- 1800
921283-Dep. Bobô-08- 2016- Divulgação da  atividade parlamentar- 5100
921283-Dep. Bobô-08- 2016- Locomoção, hospedagem- 1800
921283-Dep. Bobô-09- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 16200
921283-Dep. Bobô-09- 2016- Divulgação da  atividade parlamentar- 6500
921283-Dep. Bobô-09- 2016- Locomoção, hospedagem- 1800
921283-Dep. Bobô-10- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-10- 2016- Divulgação da  atividade parlamentar- 50580
921283-Dep. Bobô-10- 2016- Locomoção, hospedagem- 1800
921283-Dep. Bobô-11- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921283-Dep. Bobô-11- 2016- Divulgação da  atividade parlamentar- 33800
921283-Dep. Bobô-11- 2016- Locomoção, hospedagem- 3000
921283-Dep. Bobô-12- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-12- 2016- Divulgação da  atividade parlamentar- 25380
921283-Dep. Bobô-12- 2016- Locomoção, hospedagem- 1800
921283-Dep. Bobô-01- 2017- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 3000
921283-Dep. Bobô-01- 2017- Divulgação da  atividade parlamentar- 18300
921283-Dep. Bobô-01- 2017- Locomoção, hospedagem- 1800
921283-Dep. Bobô-02- 2017- Divulgação da  atividade parlamentar- 4600
921283-Dep. Bobô-02- 2017- Locomoção, hospedagem- 1800
921283-Dep. Bobô-03- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-03- 2017- Divulgação da  atividade parlamentar- 58800
921283-Dep. Bobô-03- 2017- Locomoção, hospedagem- 1800
921283-Dep. Bobô-04- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921283-Dep. Bobô-04- 2017- Divulgação da  atividade parlamentar- 8300
921283-Dep. Bobô-04- 2017- Locomoção, hospedagem- 1800
921283-Dep. Bobô-05- 2017- Divulgação da  atividade parlamentar- 33450
921283-Dep. Bobô-05- 2017- Locomoção, hospedagem- 900
921283-Dep. Bobô-06- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 33000
921283-Dep. Bobô-06- 2017- Divulgação da  atividade parlamentar- 15150
921283-Dep. Bobô-06- 2017- Locomoção, hospedagem- 5000
921283-Dep. Bobô-07- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-07- 2017- Divulgação da  atividade parlamentar- 7450
921283-Dep. Bobô-07- 2017- Locomoção, hospedagem- 5000
921283-Dep. Bobô-08- 2017- Divulgação da  atividade parlamentar- 8610
921283-Dep. Bobô-08- 2017- Locomoção, hospedagem- 5000
921283-Dep. Bobô-09- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-09- 2017- Divulgação da  atividade parlamentar- 30200
921283-Dep. Bobô-09- 2017- Locomoção, hospedagem- 5000
921283-Dep. Bobô-10- 2017- Assessorias- 15000
921283-Dep. Bobô-10- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921283-Dep. Bobô-10- 2017- Divulgação da  atividade parlamentar- 9780
921283-Dep. Bobô-10- 2017- Divulgação da atividade parlamentar em redes sociais- 1200
921283-Dep. Bobô-10- 2017- Locomoção, hospedagem- 5000
921283-Dep. Bobô-11- 2017- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 4400
921283-Dep. Bobô-11- 2017- Assessorias- 9500
