
915862-Dep. Bruno Reis-02- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
915862-Dep. Bruno Reis-03- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 27600
915862-Dep. Bruno Reis-04- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 710.02
915862-Dep. Bruno Reis-04- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28000
915862-Dep. Bruno Reis-05- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 456.48
915862-Dep. Bruno Reis-05- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 19700
915862-Dep. Bruno Reis-05- 2011- Divulgação da  atividade parlamentar- 25912.09
915862-Dep. Bruno Reis-06- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 269.54
915862-Dep. Bruno Reis-06- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 13250
915862-Dep. Bruno Reis-06- 2011- Divulgação da  atividade parlamentar- 15000
915862-Dep. Bruno Reis-07- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 9855.610000000001
915862-Dep. Bruno Reis-07- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 19000
915862-Dep. Bruno Reis-08- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 211.08
915862-Dep. Bruno Reis-08- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28700
915862-Dep. Bruno Reis-09- 2011- Aluguel  de imóveis para escritório; despesas concernentes a eles- 298.07
915862-Dep. Bruno Reis-09- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28800
915862-Dep. Bruno Reis-10- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
915862-Dep. Bruno Reis-10- 2011- Divulgação da  atividade parlamentar- 14000
915862-Dep. Bruno Reis-11- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 19000
915862-Dep. Bruno Reis-11- 2011- Divulgação da  atividade parlamentar- 10000
915862-Dep. Bruno Reis-11- 2011- Locomoção, hospedagem- 4500
915862-Dep. Bruno Reis-12- 2011- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 234.07
915862-Dep. Bruno Reis-12- 2011- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 23500
915862-Dep. Bruno Reis-01- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 29000
915862-Dep. Bruno Reis-02- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-02- 2012- Divulgação da  atividade parlamentar- 1000
915862-Dep. Bruno Reis-03- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 404.15
915862-Dep. Bruno Reis-03- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-04- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-04- 2012- Divulgação da  atividade parlamentar- 1000
915862-Dep. Bruno Reis-05- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 289.22
915862-Dep. Bruno Reis-05- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-05- 2012- Divulgação da  atividade parlamentar- 4000
915862-Dep. Bruno Reis-05- 2012- Locomoção, hospedagem- 4725
915862-Dep. Bruno Reis-06- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 25000
915862-Dep. Bruno Reis-06- 2012- Divulgação da  atividade parlamentar- 12800
915862-Dep. Bruno Reis-06- 2012- Locomoção, hospedagem- 3000
915862-Dep. Bruno Reis-07- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-08- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-09- 2012- Aquisição ou locação de software; serviços postais  e de segurança; assinaturas de publicações; TV a cabo ou similar; acesso à Internet; e locação de móveis e equipamentos. Telefones.- 226.7
915862-Dep. Bruno Reis-09- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-09- 2012- Divulgação da  atividade parlamentar- 12000
915862-Dep. Bruno Reis-10- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-10- 2012- Locomoção, hospedagem- 6000
915862-Dep. Bruno Reis-11- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 28000
915862-Dep. Bruno Reis-12- 2012- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-12- 2012- Divulgação da  atividade parlamentar- 8800
915862-Dep. Bruno Reis-01- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-02- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-03- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-03- 2013- Divulgação da  atividade parlamentar- 21500
915862-Dep. Bruno Reis-04- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
915862-Dep. Bruno Reis-05- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-06- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 31300
915862-Dep. Bruno Reis-06- 2013- Divulgação da  atividade parlamentar- 18500
915862-Dep. Bruno Reis-07- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-08- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-09- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-09- 2013- Divulgação da  atividade parlamentar- 18599.87
915862-Dep. Bruno Reis-10- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-11- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-12- 2013- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-12- 2013- Divulgação da  atividade parlamentar- 21210
915862-Dep. Bruno Reis-01- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 7000
915862-Dep. Bruno Reis-02- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 41000
915862-Dep. Bruno Reis-03- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-03- 2014- Divulgação da  atividade parlamentar- 32424
915862-Dep. Bruno Reis-04- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-05- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-06- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 52850
915862-Dep. Bruno Reis-07- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-08- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-09- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-10- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-11- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-11- 2014- Divulgação da  atividade parlamentar- 40050
915862-Dep. Bruno Reis-12- 2014- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 37500
915862-Dep. Bruno Reis-01- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-01- 2015- Divulgação da  atividade parlamentar- 11500
915862-Dep. Bruno Reis-02- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
915862-Dep. Bruno Reis-06- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
915862-Dep. Bruno Reis-06- 2016- Divulgação da  atividade parlamentar- 19200
915862-Dep. Bruno Reis-10- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 49000
915862-Dep. Bruno Reis-11- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 34000
915862-Dep. Bruno Reis-11- 2016- Divulgação da  atividade parlamentar- 35000
915862-Dep. Bruno Reis-11- 2016- Locomoção, hospedagem- 14000
915862-Dep. Bruno Reis-12- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 34000
915862-Dep. Bruno Reis-12- 2016- Divulgação da  atividade parlamentar- 58000
