
921282-Dep. Pablo Barrozo-03- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921282-Dep. Pablo Barrozo-04- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 53000
921282-Dep. Pablo Barrozo-05- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
921282-Dep. Pablo Barrozo-06- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 76000
921282-Dep. Pablo Barrozo-07- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 24000
921282-Dep. Pablo Barrozo-08- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921282-Dep. Pablo Barrozo-09- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 63000
921282-Dep. Pablo Barrozo-10- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5000
921282-Dep. Pablo Barrozo-10- 2015- Divulgação da  atividade parlamentar- 300
921282-Dep. Pablo Barrozo-11- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 53000
921282-Dep. Pablo Barrozo-11- 2015- Divulgação da  atividade parlamentar- 300
921282-Dep. Pablo Barrozo-11- 2015- Locomoção, hospedagem- 1050
921282-Dep. Pablo Barrozo-12- 2015- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 58000
921282-Dep. Pablo Barrozo-12- 2015- Divulgação da  atividade parlamentar- 600
921282-Dep. Pablo Barrozo-01- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 10000
921282-Dep. Pablo Barrozo-02- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 48000
921282-Dep. Pablo Barrozo-03- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 44000
921282-Dep. Pablo Barrozo-04- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 5000
921282-Dep. Pablo Barrozo-05- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 63000
921282-Dep. Pablo Barrozo-05- 2016- Divulgação da  atividade parlamentar- 8000
921282-Dep. Pablo Barrozo-06- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 30000
921282-Dep. Pablo Barrozo-06- 2016- Divulgação da  atividade parlamentar- 4500
921282-Dep. Pablo Barrozo-07- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 6000
921282-Dep. Pablo Barrozo-07- 2016- Divulgação da  atividade parlamentar- 300
921282-Dep. Pablo Barrozo-08- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 31000
921282-Dep. Pablo Barrozo-08- 2016- Divulgação da  atividade parlamentar- 3100
921282-Dep. Pablo Barrozo-09- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 42000
921282-Dep. Pablo Barrozo-09- 2016- Divulgação da  atividade parlamentar- 3200
921282-Dep. Pablo Barrozo-10- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 20000
921282-Dep. Pablo Barrozo-10- 2016- Divulgação da  atividade parlamentar- 1300
921282-Dep. Pablo Barrozo-11- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 47000
921282-Dep. Pablo Barrozo-11- 2016- Divulgação da  atividade parlamentar- 3400
921282-Dep. Pablo Barrozo-12- 2016- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 37000
921282-Dep. Pablo Barrozo-12- 2016- Divulgação da  atividade parlamentar- 1900
921282-Dep. Pablo Barrozo-01- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 15000
921282-Dep. Pablo Barrozo-02- 2017- Divulgação da  atividade parlamentar- 4000
921282-Dep. Pablo Barrozo-03- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 62000
921282-Dep. Pablo Barrozo-03- 2017- Divulgação da  atividade parlamentar- 1900
921282-Dep. Pablo Barrozo-04- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 2000
921282-Dep. Pablo Barrozo-04- 2017- Divulgação da  atividade parlamentar- 1000
921282-Dep. Pablo Barrozo-05- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 34000
921282-Dep. Pablo Barrozo-05- 2017- Divulgação da  atividade parlamentar- 7800
921282-Dep. Pablo Barrozo-06- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 69000
921282-Dep. Pablo Barrozo-06- 2017- Divulgação da  atividade parlamentar- 22000
921282-Dep. Pablo Barrozo-07- 2017- Divulgação da  atividade parlamentar- 700
921282-Dep. Pablo Barrozo-08- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 22000
921282-Dep. Pablo Barrozo-08- 2017- Divulgação da  atividade parlamentar- 800
921282-Dep. Pablo Barrozo-09- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 20000
921282-Dep. Pablo Barrozo-09- 2017- Divulgação da  atividade parlamentar- 8500
921282-Dep. Pablo Barrozo-10- 2017- Consultorias, assessorias, pesquisas  e trabalhos técnicos- 47000
921282-Dep. Pablo Barrozo-10- 2017- Divulgação da  atividade parlamentar- 9300
921282-Dep. Pablo Barrozo-10- 2017- Divulgação da atividade parlamentar em redes sociais- 7000
921282-Dep. Pablo Barrozo-11- 2017- Assessorias- 9000
921282-Dep. Pablo Barrozo-11- 2017- Consultorias- 9500
921282-Dep. Pablo Barrozo-11- 2017- Divulgação da  atividade parlamentar- 2800
921282-Dep. Pablo Barrozo-12- 2017- Assessorias- 9000
921282-Dep. Pablo Barrozo-12- 2017- Consultorias- 9500
921282-Dep. Pablo Barrozo-12- 2017- Divulgação da  atividade parlamentar- 40400
921282-Dep. Pablo Barrozo-12- 2017- Divulgação da atividade parlamentar em redes sociais- 9000
